-0.06	1
-0.065	2
-0.06	3
-0.075	4
-0.065	5
-0.07	6
-0.07	7
-0.09	8
-0.08	9
-0.095	10
-0.08	11
-0.095	12
-0.08	13
-0.095	14
-0.085	15
-0.09	16
-0.09	17
-0.1	18
-0.085	19
-0.105	20
-0.09	21
-0.045	22
0.005	23
0.015	24
0.045	25
0.155	26
0.14	27
0.045	28
0.005	29
-0.04	30
-0.085	31
-0.2	32
-0.195	33
-0.2	34
-0.2	35
-0.24	36
-0.13	37
0.34	38
1.155	39
1.47	40
-0.155	41
-0.825	42
-0.59	43
-0.35	44
-0.155	45
-0.17	46
-0.14	47
-0.155	48
-0.115	49
-0.125	50
-0.09	51
-0.095	52
-0.065	53
-0.055	54
-0.015	55
-0.005	56
0.035	57
0.045	58
0.09	59
0.11	60
0.15	61
0.18	62
0.205	63
0.225	64
0.23	65
0.22	66
0.235	67
0.23	68
0.2	69
0.17	70
0.12	71
0.075	72
0.04	73
0.02	74
0.005	75
-0.005	76
-0.005	77
-0.01	78
-0.015	79
-0.01	80
0	81
-0.005	82
-0.02	83
-0.02	84
-0.015	85
-0.025	86
-0.035	87
-0.045	88
-0.045	89
-0.06	90
-0.065	91
-0.07	92
-0.055	93
-0.06	94
-0.08	95
-0.075	96
-0.09	97
-0.065	98
-0.075	99
-0.08	100
-0.08	101
-0.085	102
-0.09	103
-0.075	104
-0.085	105
-0.095	106
-0.105	107
-0.09	108
-0.095	109
-0.07	110
-0.045	111
0.005	112
0.03	113
0.07	114
0.195	115
0.145	116
0.05	117
-0.015	118
-0.025	119
-0.115	120
-0.18	121
-0.19	122
-0.185	123
-0.185	124
-0.215	125
0.01	126
0.575	127
1.185	128
0.96	129
-0.16	130
-0.74	131
-0.64	132
-0.35	133
-0.175	134
-0.145	135
-0.15	136
-0.145	137
-0.105	138
-0.12	139
-0.09	140
-0.085	141
-0.07	142
-0.04	143
-0.02	144
0.005	145
0.02	146
0.045	147
0.08	148
0.115	149
0.14	150
0.165	151
0.21	152
0.19	153
0.22	154
0.21	155
0.215	156
0.215	157
0.16	158
0.135	159
0.1	160
0.05	161
0.035	162
-0.005	163
0.005	164
-0.005	165
-0.015	166
-0.02	167
-0.01	168
0	169
-0.02	170
-0.005	171
-0.04	172
-0.035	173
-0.05	174
-0.04	175
-0.055	176
-0.075	177
-0.05	178
-0.075	179
-0.09	180
-0.08	181
-0.09	182
-0.08	183
-0.075	184
-0.085	185
-0.085	186
-0.095	187
-0.095	188
-0.105	189
-0.08	190
-0.115	191
-0.1	192
-0.095	193
-0.1	194
-0.075	195
-0.005	196
0.01	197
0.055	198
0.185	199
0.145	200
0.075	201
-0.005	202
-0.025	203
-0.11	204
-0.175	205
-0.18	206
-0.22	207
-0.175	208
-0.24	209
-0.03	210
0.53	211
1.21	212
1.22	213
-0.105	214
-0.795	215
-0.69	216
-0.375	217
-0.165	218
-0.155	219
-0.135	220
-0.15	221
-0.12	222
-0.12	223
-0.09	224
-0.095	225
-0.05	226
-0.05	227
-0.01	228
-0.005	229
0.03	230
0.08	231
0.075	232
0.145	233
0.155	234
0.2	235
0.2	236
0.24	237
0.235	238
0.245	239
0.245	240
0.215	241
0.18	242
0.15	243
0.09	244
0.035	245
0.025	246
0	247
-0.015	248
-0.03	249
0	250
-0.02	251
-0.005	252
-0.025	253
-0.03	254
-0.015	255
-0.01	256
-0.035	257
-0.04	258
-0.05	259
-0.045	260
-0.04	261
-0.075	262
-0.065	263
-0.095	264
-0.085	265
-0.085	266
-0.09	267
-0.1	268
-0.1	269
-0.08	270
-0.105	271
-0.105	272
-0.1	273
-0.105	274
-0.095	275
-0.1	276
-0.09	277
-0.035	278
0.01	279
0.035	280
0.07	281
0.19	282
0.125	283
0.045	284
-0.035	285
-0.06	286
-0.155	287
-0.21	288
-0.225	289
-0.2	290
-0.215	291
-0.265	292
0.07	293
0.865	294
1.495	295
0.625	296
-0.44	297
-0.815	298
-0.6	299
-0.31	300
-0.175	301
-0.18	302
-0.165	303
-0.135	304
-0.135	305
-0.115	306
-0.105	307
-0.085	308
-0.06	309
-0.03	310
-0.02	311
0.015	312
0.05	313
0.07	314
0.105	315
0.165	316
0.2	317
0.205	318
0.235	319
0.235	320
0.265	321
0.26	322
0.235	323
0.215	324
0.17	325
0.125	326
0.09	327
0.025	328
-0.015	329
-0.03	330
-0.035	331
-0.04	332
-0.04	333
-0.035	334
-0.04	335
-0.02	336
-0.04	337
-0.04	338
-0.03	339
-0.045	340
-0.065	341
-0.06	342
-0.06	343
-0.09	344
-0.08	345
-0.095	346
-0.085	347
-0.105	348
-0.09	349
-0.1	350
-0.105	351
-0.115	352
-0.1	353
-0.115	354
-0.11	355
-0.135	356
-0.095	357
-0.125	358
-0.105	359
-0.085	360
-0.015	361
0.02	362
0.03	363
0.135	364
0.16	365
0.105	366
0.03	367
-0.05	368
-0.05	369
-0.17	370
-0.205	371
-0.215	372
-0.175	373
-0.21	374
-0.215	375
0.175	376
1.09	377
1.7	378
0.335	379
-0.615	380
-0.705	381
-0.46	382
-0.175	383
-0.165	384
-0.145	385
-0.155	386
-0.115	387
-0.12	388
-0.105	389
-0.105	390
-0.085	391
-0.06	392
-0.015	393
-0.005	394
0.02	395
0.05	396
0.08	397
0.105	398
0.18	399
0.205	400
0.24	401
0.235	402
0.27	403
0.27	404
0.28	405
0.26	406
0.23	407
0.175	408
0.135	409
0.09	410
0.045	411
0	412
-0.005	413
-0.025	414
-0.025	415
-0.025	416
-0.02	417
0	418
-0.005	419
-0.005	420
-0.005	421
-0.005	422
-0.01	423
-0.025	424
-0.02	425
-0.04	426
-0.04	427
-0.04	428
-0.05	429
-0.06	430
-0.05	431
-0.065	432
-0.06	433
-0.07	434
-0.06	435
-0.09	436
-0.08	437
-0.095	438
-0.085	439
-0.1	440
-0.09	441
-0.095	442
-0.085	443
-0.1	444
-0.075	445
-0.095	446
-0.08	447
-0.075	448
0	449
0.03	450
0.035	451
0.135	452
0.145	453
0.07	454
0.015	455
-0.045	456
-0.055	457
-0.185	458
-0.19	459
-0.22	460
